year,month,market,cust_id,cust_segment,comp_mscore,ic_net_score,gdi_net_score,cc_count_as_zside,cc_count_as_aside,net_ibx_presence,net_metro_presence
2007,3,APAC,5604,Network,10.94,1.88,20,0,5,1,1
2007,3,APAC,8166,Cloud & IT Services,10.94,1.87,20,0,1,1,1
2007,3,APAC,7650,Enterprise,10.94,1.88,20,0,1,1,1
2007,3,APAC,6938,Network,10.94,1.87,20,0,5,1,1
2007,3,APAC,10,Cloud & IT Services,10.94,1.87,20,0,9,1,1
2007,3,APAC,7170,Cloud & IT Services,10.94,1.88,20,0,1,1,1
2007,3,APAC,7909,Cloud & IT Services,10.94,1.88,20,0,1,1,1
2007,3,APAC,10511,Network,10.94,1.87,20,0,1,1,1
2007,3,APAC,10512,Network,10.94,1.87,20,0,1,1,1
2007,3,APAC,5606,Network,10.94,1.87,20,0,2,1,1
2007,3,APAC,58,Content & Digital Media,10.94,1.87,20,0,1,1,1
2007,3,APAC,10196,Network,10.94,1.87,20,0,1,1,1
2007,3,APAC,978,Financial Services,10.94,1.87,20,0,1,1,1
2007,3,APAC,7177,Financial Services,10.94,1.87,20,0,1,1,1
2007,3,APAC,3739,Network,10.94,1.87,20,0,8,1,1
2007,3,APAC,61,Network,10.94,1.87,20,0,2,1,1
2007,3,APAC,6705,Financial Services,10.94,1.88,20,0,3,1,1
2007,3,EMEA,8717,Financial Services,100,100,100,2,0,1,1
2007,3,EMEA,8718,Financial Services,84.82,69.64,100,0,2,1,1
2007,4,AMER,34,Network,98.22,100,96.43,642,195,11,6
2007,4,AMER,35,Network,68.51,37.02,100,490,67,14,6
2007,4,AMER,36,Network,66.5,35.39,97.62,277,92,12,6
2007,4,AMER,41,Network,57.95,18.29,97.62,157,51,12,6
2007,4,AMER,38,Network,56.52,17.79,95.25,126,117,10,6
2007,4,AMER,42,Network,50.89,10.1,91.68,53,65,7,6
2007,4,AMER,37,Network,49.72,5.38,94.06,36,57,9,6
2007,4,AMER,40,Cloud & IT Services,49.13,5.39,92.87,34,77,8,6
2007,4,AMER,39,Network,48.93,4.98,92.87,60,28,8,6
2007,4,AMER,1,Network,46.94,2.19,91.68,14,33,7,6
2007,4,AMER,46,Network,40.12,4.84,75.41,29,27,5,5
2007,4,AMER,58,Content & Digital Media,39.81,3.03,76.6,12,49,6,5
2007,4,AMER,52,Network,39.31,2.03,76.6,13,27,6,5
2007,4,AMER,64,Network,38.04,0.67,75.41,1,13,5,5
2007,4,AMER,2509,Cloud & IT Services,37.96,0.51,75.41,0,17,5,5
2007,4,AMER,49,Cloud & IT Services,33.55,4.39,62.71,1,126,6,4
2007,4,AMER,66,Network,33.16,3.62,62.71,20,22,6,4
2007,4,AMER,51,Network,32.94,4.35,61.52,18,40,5,4
2007,4,AMER,47,Network,32.37,3.21,61.52,23,43,5,4
2007,4,AMER,43,Network,31.61,1.7,61.52,4,48,5,4
2007,4,AMER,65,Content & Digital Media,31.42,1.32,61.52,1,18,5,4
2007,4,AMER,70,Network,30.86,1.4,60.33,5,12,4,4
2007,4,AMER,4534,Network,30.68,1.04,60.33,3,5,4,4
2007,4,AMER,790,Network,30.64,0.96,60.33,2,6,4,4
2007,4,AMER,794,Network,30.59,0.85,60.33,7,2,4,4
2007,4,AMER,289,Network,30.47,0.61,60.33,0,13,4,4
2007,4,AMER,75,Network,25.62,6,45.25,21,38,3,3
2007,4,AMER,4344,Network,24.28,3.31,45.25,6,11,3,3
2007,4,AMER,45,Content & Digital Media,23.79,2.33,45.25,10,33,3,3
2007,4,AMER,48,Cloud & IT Services,23.25,1.24,45.25,3,20,3,3
2007,4,AMER,1639,Enterprise,22.98,0.72,45.25,0,9,3,3
2007,4,AMER,57,Network,22.96,0.68,45.25,0,19,3,3
2007,4,AMER,1015,Content & Digital Media,22.89,0.54,45.25,0,8,3,3
2007,4,AMER,9095,Content & Digital Media,22.89,0.53,45.25,0,3,3,3
2007,4,AMER,5944,Enterprise,22.87,0.49,45.25,0,4,3,3
2007,4,AMER,2496,Cloud & IT Services,22.86,0.48,45.25,0,10,3,3
2007,4,AMER,613,Network,22.86,0.48,45.25,0,5,3,3
2007,4,AMER,585,Content & Digital Media,16.8,2.24,31.35,2,24,3,2
2007,4,AMER,69,Network,16.3,2.45,30.16,8,9,2,2
2007,4,AMER,1401,Cloud & IT Services,16.27,2.39,30.16,14,25,2,2
2007,4,AMER,71,Network,16.14,0.92,31.35,1,7,3,2
2007,4,AMER,675,Network,16.11,0.87,31.35,1,7,3,2
2007,4,AMER,68,Cloud & IT Services,15.97,1.79,30.16,4,20,2,2
2007,4,AMER,7519,Cloud & IT Services,15.97,0.59,31.35,4,9,3,2
2007,4,AMER,56,Network,15.94,1.72,30.16,8,19,2,2
2007,4,AMER,1210,Network,15.93,0.5,31.35,0,9,3,2
2007,4,AMER,5058,Cloud & IT Services,15.52,0.87,30.16,0,7,2,2
2007,4,AMER,351,Cloud & IT Services,15.41,0.66,30.16,0,29,2,2
2007,4,AMER,1647,Cloud & IT Services,15.41,0.66,30.16,0,22,2,2
2007,4,AMER,2220,Network,15.39,0.63,30.16,1,5,2,2
2007,4,AMER,327,Network,15.38,0.6,30.16,0,6,2,2
2007,4,AMER,8221,Content & Digital Media,15.38,0.6,30.16,0,2,2,2
2007,4,AMER,5473,Cloud & IT Services,15.38,0.61,30.16,0,10,2,2
2007,4,AMER,2219,Cloud & IT Services,15.36,0.55,30.16,0,14,2,2
2007,4,AMER,0,Network,15.33,0.5,30.16,0,7,2,2
2007,4,AMER,1016,Cloud & IT Services,15.32,0.49,30.16,0,5,2,2
2007,4,AMER,4177,Network,15.32,0.48,30.16,0,4,2,2
2007,4,AMER,4187,Content & Digital Media,15.32,0.49,30.16,0,3,2,2
2007,4,AMER,8229,Cloud & IT Services,15.31,0.47,30.16,0,3,2,2
2007,4,AMER,4176,Content & Digital Media,15.31,0.47,30.16,0,2,2,2
2007,4,AMER,4934,Enterprise,15.31,0.47,30.16,0,6,2,2
2007,4,AMER,5863,Enterprise,15.31,0.46,30.16,0,7,2,2
2007,4,AMER,1214,Cloud & IT Services,15.3,0.45,30.16,0,3,2,2
2007,4,AMER,262,Network,9.69,3.11,16.27,29,10,2,1
2007,4,AMER,60,Financial Services,9.55,4.02,15.08,12,5,1,1
2007,4,AMER,61,Network,9.16,3.24,15.08,23,5,1,1
2007,4,AMER,7564,Enterprise,9.15,2.03,16.27,8,10,2,1
2007,4,AMER,4137,Content & Digital Media,9.03,0.6,17.46,0,11,3,1
2007,4,AMER,1168,Network,8.78,1.29,16.27,3,24,2,1
2007,4,AMER,731,Cloud & IT Services,8.61,0.94,16.27,3,0,2,1
2007,4,AMER,3650,Cloud & IT Services,8.47,0.68,16.27,0,4,2,1
2007,4,AMER,63,Network,8.4,1.73,15.08,5,0,1,1
2007,4,AMER,5121,Network,8.35,1.61,15.08,2,7,1,1
2007,4,AMER,1489,Cloud & IT Services,8.22,1.37,15.08,6,6,1,1
2007,4,AMER,54,Network,8.15,1.22,15.08,4,5,1,1
2007,4,AMER,323,Network,8.06,1.05,15.08,3,0,1,1
2007,4,AMER,1176,Enterprise,8.04,1,15.08,3,3,1,1
2007,4,AMER,73,Network,8.01,0.94,15.08,2,0,1,1
2007,4,AMER,3006,Network,7.99,0.89,15.08,2,12,1,1
2007,4,AMER,1841,Cloud & IT Services,7.96,0.85,15.08,1,16,1,1
2007,4,AMER,55,Cloud & IT Services,7.95,0.81,15.08,4,3,1,1
2007,4,AMER,538,Network,7.95,0.82,15.08,1,12,1,1
2007,4,AMER,9405,Network,7.95,0.81,15.08,3,1,1,1
2007,4,AMER,3676,Financial Services,7.92,0.75,15.08,1,7,1,1
2007,4,AMER,5521,Network,7.92,0.75,15.08,1,1,1,1
2007,4,AMER,805,Network,7.92,0.76,15.08,1,3,1,1
2007,4,AMER,3306,Enterprise,7.91,0.74,15.08,1,0,1,1
2007,4,AMER,2907,Content & Digital Media,7.88,0.67,15.08,0,5,1,1
2007,4,AMER,1496,Network,7.88,0.67,15.08,2,1,1,1
2007,4,AMER,4359,Network,7.88,0.67,15.08,2,4,1,1
2007,4,AMER,9376,Content & Digital Media,7.88,0.67,15.08,16,0,1,1
2007,4,AMER,3497,Content & Digital Media,7.88,0.69,15.08,0,4,1,1
2007,4,AMER,1034,Network,7.87,0.66,15.08,2,1,1,1
2007,4,AMER,732,Network,7.87,0.65,15.08,1,2,1,1
2007,4,AMER,2641,Financial Services,7.87,0.66,15.08,0,96,1,1
2007,4,AMER,181,Content & Digital Media,7.86,0.64,15.08,0,25,1,1
2007,4,AMER,2901,Financial Services,7.86,0.64,15.08,13,22,1,1
2007,4,AMER,53,Content & Digital Media,7.85,0.62,15.08,1,8,1,1
2007,4,AMER,891,Content & Digital Media,7.85,0.62,15.08,0,2,1,1
2007,4,AMER,3336,Financial Services,7.85,0.62,15.08,2,16,1,1
2007,4,AMER,725,Network,7.84,0.6,15.08,1,7,1,1
2007,4,AMER,7006,Cloud & IT Services,7.84,0.61,15.08,0,3,1,1
2007,4,AMER,74,Cloud & IT Services,7.84,0.59,15.08,2,3,1,1
2007,4,AMER,9388,Content & Digital Media,7.84,0.59,15.08,0,16,1,1
2007,4,AMER,62,Cloud & IT Services,7.83,0.57,15.08,10,3,1,1
2007,4,AMER,974,Financial Services,7.83,0.57,15.08,2,6,1,1
2007,4,AMER,50,Network,7.83,0.57,15.08,1,1,1,1
2007,4,AMER,800,Network,7.83,0.58,15.08,0,7,1,1
2007,4,AMER,10039,Network,7.83,0.58,15.08,0,6,1,1
2007,4,AMER,7086,Financial Services,7.83,0.58,15.08,0,6,1,1
2007,4,AMER,59,Content & Digital Media,7.83,0.58,15.08,0,7,1,1
2007,4,AMER,6138,Financial Services,7.83,0.57,15.08,0,15,1,1
2007,4,AMER,8269,Enterprise,7.82,0.56,15.08,1,0,1,1
2007,4,AMER,7777,Cloud & IT Services,7.82,0.56,15.08,0,2,1,1
2007,4,AMER,78,Network,7.82,0.56,15.08,1,1,1,1
2007,4,AMER,331,Financial Services,7.82,0.56,15.08,0,3,1,1
2007,4,AMER,517,Content & Digital Media,7.82,0.56,15.08,0,2,1,1
2007,4,AMER,5478,Cloud & IT Services,7.82,0.56,15.08,0,3,1,1
2007,4,AMER,8819,Financial Services,7.82,0.55,15.08,4,0,1,1
2007,4,AMER,5695,Content & Digital Media,7.82,0.56,15.08,0,2,1,1
2007,4,AMER,456,Network,7.82,0.56,15.08,1,1,1,1
2007,4,AMER,7286,Network,7.82,0.56,15.08,1,0,1,1
2007,4,AMER,9476,Network,7.82,0.56,15.08,1,1,1,1
2007,4,AMER,978,Financial Services,7.81,0.54,15.08,0,4,1,1
2007,4,AMER,5087,Network,7.8,0.51,15.08,1,1,1,1
2007,4,AMER,8843,Content & Digital Media,7.8,0.51,15.08,0,2,1,1
2007,4,AMER,10333,Cloud & IT Services,7.8,0.51,15.08,2,0,1,1
2007,4,AMER,8559,Content & Digital Media,7.8,0.51,15.08,1,0,1,1
2007,4,AMER,3018,Enterprise,7.8,0.52,15.08,0,3,1,1
2007,4,AMER,3625,Network,7.8,0.53,15.08,0,2,1,1
2007,4,AMER,7517,Network,7.8,0.53,15.08,0,2,1,1
2007,4,AMER,72,Enterprise,7.79,0.49,15.08,3,21,1,1
2007,4,AMER,912,Content & Digital Media,7.79,0.49,15.08,0,10,1,1
2007,4,AMER,7531,Network,7.79,0.49,15.08,1,1,1,1
2007,4,AMER,8557,Enterprise,7.79,0.49,15.08,0,1,1,1
2007,4,AMER,803,Network,7.79,0.5,15.08,0,2,1,1
2007,4,AMER,2328,Content & Digital Media,7.79,0.5,15.08,0,2,1,1
2007,4,AMER,9126,Enterprise,7.79,0.49,15.08,0,1,1,1
2007,4,AMER,10661,Content & Digital Media,7.79,0.49,15.08,0,1,1,1
2007,4,AMER,4701,Cloud & IT Services,7.79,0.49,15.08,0,1,1,1
2007,4,AMER,5091,Network,7.79,0.5,15.08,0,5,1,1
2007,4,AMER,7536,Enterprise,7.79,0.5,15.08,0,1,1,1
2007,4,AMER,9115,Cloud & IT Services,7.79,0.5,15.08,0,3,1,1
2007,4,AMER,2629,Financial Services,7.79,0.49,15.08,4,16,1,1
2007,4,AMER,9438,Enterprise,7.78,0.47,15.08,0,15,1,1
2007,4,AMER,77,Network,7.78,0.48,15.08,0,5,1,1
2007,4,AMER,669,Network,7.78,0.47,15.08,0,3,1,1
2007,4,AMER,1285,Cloud & IT Services,7.78,0.48,15.08,0,3,1,1
2007,4,AMER,10671,Network,7.78,0.48,15.08,0,1,1,1
2007,4,AMER,1873,Enterprise,7.78,0.47,15.08,0,2,1,1
2007,4,AMER,10041,Content & Digital Media,7.78,0.47,15.08,0,1,1,1
2007,4,AMER,5935,Network,7.78,0.48,15.08,1,0,1,1
2007,4,AMER,6851,Content & Digital Media,7.78,0.47,15.08,0,4,1,1
2007,4,AMER,7543,Enterprise,7.78,0.48,15.08,0,1,1,1
2007,4,AMER,3621,Financial Services,7.78,0.47,15.08,0,1,1,1
2007,4,AMER,10678,Cloud & IT Services,7.78,0.47,15.08,0,1,1,1
2007,4,AMER,4891,Financial Services,7.78,0.48,15.08,0,6,1,1
2007,4,AMER,10350,Enterprise,7.78,0.47,15.08,0,1,1,1
2007,4,AMER,4543,Content & Digital Media,7.78,0.47,15.08,0,6,1,1
2007,4,AMER,5520,Financial Services,7.78,0.47,15.08,0,2,1,1
2007,4,AMER,9741,Network,7.78,0.48,15.08,0,2,1,1
2007,4,AMER,5332,Enterprise,7.78,0.48,15.08,3,1,1,1
2007,4,AMER,8308,Enterprise,7.78,0.48,15.08,1,1,1,1
2007,4,AMER,6636,Cloud & IT Services,7.78,0.47,15.08,0,5,1,1
2007,4,AMER,465,Cloud & IT Services,7.77,0.46,15.08,0,2,1,1
2007,4,AMER,10361,Network,7.77,0.46,15.08,0,2,1,1
2007,4,AMER,2536,Cloud & IT Services,7.77,0.46,15.08,0,2,1,1
2007,4,AMER,8863,Network,7.77,0.46,15.08,0,2,1,1
2007,4,AMER,1768,Enterprise,7.77,0.46,15.08,0,3,1,1
2007,4,AMER,8063,Enterprise,7.77,0.46,15.08,0,3,1,1
2007,4,AMER,9443,Cloud & IT Services,7.77,0.46,15.08,0,2,1,1
2007,4,AMER,3353,Network,7.77,0.46,15.08,0,2,1,1
2007,4,AMER,4004,Content & Digital Media,7.77,0.46,15.08,0,2,1,1
2007,4,AMER,4729,Enterprise,7.77,0.46,15.08,0,5,1,1
2007,4,AMER,67,Cloud & IT Services,7.77,0.46,15.08,6,0,1,1
2007,4,AMER,9761,Financial Services,7.76,0.44,15.08,0,1,1,1
2007,4,AMER,1112,Network,7.76,0.44,15.08,0,1,1,1
2007,4,AMER,9453,Network,7.76,0.44,15.08,0,1,1,1
2007,4,AMER,10701,Financial Services,7.76,0.45,15.08,0,2,1,1
2007,4,AMER,747,Financial Services,7.76,0.45,15.08,0,3,1,1
2007,4,AMER,1765,Financial Services,7.76,0.44,15.08,0,1,1,1
2007,4,AMER,1321,Content & Digital Media,7.76,0.44,15.08,0,1,1,1
2007,4,AMER,1215,Content & Digital Media,7.76,0.44,15.08,0,1,1,1
2007,4,AMER,2377,Network,7.76,0.45,15.08,0,2,1,1
2007,4,AMER,2378,Enterprise,7.76,0.44,15.08,0,1,1,1
2007,4,AMER,2922,Financial Services,7.76,0.45,15.08,0,2,1,1
2007,4,AMER,5957,Content & Digital Media,7.76,0.45,15.08,0,2,1,1
2007,4,AMER,3526,Network,7.76,0.45,15.08,0,2,1,1
2007,4,AMER,3691,Enterprise,7.76,0.44,15.08,0,1,1,1
2007,4,AMER,4932,Financial Services,7.76,0.45,15.08,0,1,1,1
2007,4,AMER,5331,Network,7.76,0.44,15.08,0,1,1,1
2007,4,AMER,9755,Financial Services,7.76,0.45,15.08,0,1,1,1
2007,4,AMER,9171,Content & Digital Media,7.76,0.45,15.08,0,1,1,1
2007,4,AMER,10085,Financial Services,7.76,0.44,15.08,0,1,1,1
2007,4,AMER,8076,Financial Services,7.76,0.45,15.08,0,6,1,1
2007,4,AMER,7096,Financial Services,7.76,0.45,15.08,0,5,1,1
2007,4,AMER,7574,Financial Services,7.76,0.45,15.08,0,7,1,1
2007,4,AMER,8079,Network,7.76,0.45,15.08,0,2,1,1
2007,4,AMER,9777,Enterprise,7.76,0.44,15.08,0,1,1,1
2007,4,AMER,1887,Financial Services,7.76,0.45,15.08,0,2,1,1
2007,4,AMER,6705,Financial Services,7.76,0.45,15.08,0,2,1,1
2007,4,AMER,1323,Network,7.76,0.44,15.08,0,1,1,1
2007,4,AMER,76,Financial Services,7.76,0.45,15.08,3,1,1,1
2007,4,AMER,10075,Financial Services,7.76,0.45,15.08,0,1,1,1
2007,4,APAC,0,Network,70,100,40,380,8,2,2
2007,4,APAC,47,Network,53.84,7.67,100,10,33,5,5
2007,4,APAC,38,Network,41.37,2.73,80,0,22,4,4
2007,4,APAC,34,Network,36.55,13.1,60,21,62,3,3
2007,4,APAC,52,Network,34.95,9.89,60,58,2,3,3
2007,4,APAC,40,Cloud & IT Services,32.62,5.23,60,4,11,3,3
2007,4,APAC,56,Network,26.6,13.2,40,54,61,2,2
2007,4,APAC,2960,Network,23.43,6.87,40,6,46,2,2
2007,4,APAC,1,Network,22.55,5.11,40,9,20,2,2
2007,4,APAC,42,Network,22.26,4.52,40,18,1,2,2
2007,4,APAC,759,Network,21.43,22.85,20,183,8,1,1
2007,4,APAC,45,Content & Digital Media,20.98,1.96,40,1,1,2,2
2007,4,APAC,1029,Network,20.98,1.95,40,0,8,2,2
2007,4,APAC,4344,Network,20.93,1.86,40,0,14,2,2
2007,4,APAC,3573,Network,20.88,1.75,40,0,2,2,2
2007,4,APAC,549,Network,19.77,19.55,20,16,73,1,1
2007,4,APAC,3258,Network,16.38,12.77,20,16,9,1,1
2007,4,APAC,35,Network,14.63,9.26,20,7,2,1,1
2007,4,APAC,838,Network,13.53,7.05,20,13,41,1,1
2007,4,APAC,1907,Network,13.5,7,20,21,21,1,1
2007,4,APAC,1916,Network,13.49,6.98,20,27,27,1,1
2007,4,APAC,852,Network,13.16,6.33,20,5,66,1,1
2007,4,APAC,1034,Network,13.1,6.19,20,5,3,1,1
2007,4,APAC,4568,Network,12.77,5.53,20,3,0,1,1
2007,4,APAC,8117,Cloud & IT Services,12.62,5.23,20,3,0,1,1
2007,4,APAC,2523,Network,12.5,4.99,20,6,2,1,1
2007,4,APAC,5991,Network,12.39,4.78,20,3,2,1,1
2007,4,APAC,2,Network,12.38,4.77,20,4,0,1,1
2007,4,APAC,4217,Network,12.18,4.36,20,10,22,1,1
2007,4,APAC,2406,Network,12.15,4.3,20,27,0,1,1
2007,4,APAC,4765,Network,11.96,3.92,20,9,12,1,1
2007,4,APAC,9214,Cloud & IT Services,11.95,3.9,20,2,0,1,1
2007,4,APAC,4962,Network,11.85,3.69,20,10,0,1,1
2007,4,APAC,7611,Network,11.85,3.69,20,3,0,1,1
2007,4,APAC,54,Network,11.85,3.69,20,10,10,1,1
2007,4,APAC,675,Network,11.73,3.47,20,1,0,1,1
2007,4,APAC,6221,Network,11.66,3.33,20,1,4,1,1
2007,4,APAC,609,Network,11.6,3.19,20,3,3,1,1
2007,4,APAC,6445,Network,11.49,2.98,20,4,44,1,1
2007,4,APAC,9229,Network,11.48,2.96,20,5,0,1,1
2007,4,APAC,4251,Network,11.48,2.96,20,0,9,1,1
2007,4,APAC,1031,Cloud & IT Services,11.47,2.94,20,0,5,1,1
2007,4,APAC,2273,Network,11.47,2.94,20,6,21,1,1
2007,4,APAC,7859,Financial Services,11.45,2.9,20,1,0,1,1
2007,4,APAC,2666,Network,11.45,2.9,20,2,6,1,1
2007,4,APAC,7860,Network,11.45,2.9,20,1,0,1,1
2007,4,APAC,39,Network,11.45,2.9,20,1,0,1,1
2007,4,APAC,613,Network,11.45,2.89,20,2,4,1,1
2007,4,APAC,2796,Network,11.45,2.9,20,1,0,1,1
2007,4,APAC,4591,Network,11.42,2.84,20,6,3,1,1
2007,4,APAC,9251,Network,11.28,2.56,20,2,2,1,1
2007,4,APAC,9220,Cloud & IT Services,11.27,2.53,20,1,0,1,1
2007,4,APAC,768,Network,11.22,2.44,20,4,15,1,1
2007,4,APAC,10138,Network,11.2,2.4,20,0,1,1,1
2007,4,APAC,7388,Network,11.18,2.36,20,5,0,1,1
2007,4,APAC,4414,Network,11.17,2.34,20,1,1,1,1
2007,4,APAC,1028,Network,11.17,2.34,20,0,3,1,1
2007,4,APAC,4613,Enterprise,11.15,2.31,20,1,1,1,1
2007,4,APAC,4244,Network,11.13,2.26,20,3,3,1,1
2007,4,APAC,5593,Network,11.13,2.27,20,2,12,1,1
2007,4,APAC,7893,Cloud & IT Services,11.12,2.24,20,0,4,1,1
2007,4,APAC,2395,Enterprise,11.1,2.2,20,2,0,1,1
2007,4,APAC,3245,Network,11.08,2.16,20,5,0,1,1
2007,4,APAC,2536,Cloud & IT Services,11.07,2.14,20,0,3,1,1
2007,4,APAC,8670,Content & Digital Media,11.06,2.12,20,1,0,1,1
2007,4,APAC,6234,Network,11.04,2.08,20,0,3,1,1
2007,4,APAC,2641,Financial Services,11.03,2.05,20,0,43,1,1
2007,4,APAC,2809,Enterprise,11.02,2.04,20,0,1,1,1
2007,4,APAC,7882,Enterprise,11.02,2.04,20,0,1,1,1
2007,4,APAC,9234,Network,11.02,2.03,20,0,3,1,1
2007,4,APAC,3405,Cloud & IT Services,11.02,2.04,20,0,1,1,1
2007,4,APAC,7884,Cloud & IT Services,11.02,2.04,20,0,1,1,1
2007,4,APAC,7885,Enterprise,11.02,2.04,20,0,2,1,1
2007,4,APAC,6253,Enterprise,11.01,2.02,20,0,33,1,1
2007,4,APAC,75,Network,11,2,20,2,1,1,1
2007,4,APAC,5589,Cloud & IT Services,10.99,1.99,20,0,4,1,1
2007,4,APAC,3096,Network,10.99,1.98,20,0,3,1,1
2007,4,APAC,10479,Enterprise,10.98,1.96,20,3,0,1,1
2007,4,APAC,9257,Network,10.97,1.95,20,0,1,1,1
2007,4,APAC,10484,Cloud & IT Services,10.96,1.92,20,0,1,1,1
2007,4,APAC,9858,Network,10.96,1.92,20,0,1,1,1
2007,4,APAC,189,Cloud & IT Services,10.94,1.87,20,1,21,1,1
2007,4,APAC,5121,Network,10.94,1.88,20,1,4,1,1
2007,4,APAC,6226,Cloud & IT Services,10.94,1.87,20,1,0,1,1
2007,4,APAC,4792,Enterprise,10.93,1.86,20,0,1,1,1
2007,4,APAC,9865,Financial Services,10.93,1.86,20,0,1,1,1
2007,4,APAC,4068,Cloud & IT Services,10.92,1.84,20,0,30,1,1
2007,4,APAC,8949,Network,10.92,1.84,20,1,0,1,1
2007,4,APAC,8143,Cloud & IT Services,10.91,1.83,20,0,1,1,1
2007,4,APAC,8691,Cloud & IT Services,10.91,1.83,20,0,1,1,1
2007,4,APAC,10494,Cloud & IT Services,10.91,1.83,20,0,1,1,1
2007,4,APAC,8696,Network,10.9,1.8,20,1,0,1,1
2007,4,APAC,5182,Network,10.9,1.81,20,1,0,1,1
2007,4,APAC,4606,Enterprise,10.9,1.8,20,0,5,1,1
2007,4,APAC,4,Enterprise,10.9,1.81,20,0,1,1,1
2007,4,APAC,8425,Network,10.9,1.8,20,0,1,1,1
2007,4,APAC,10499,Financial Services,10.89,1.78,20,0,4,1,1
2007,4,APAC,10511,Network,10.89,1.79,20,0,2,1,1
2007,4,APAC,2680,Network,10.88,1.77,20,0,5,1,1
2007,4,APAC,5193,Enterprise,10.88,1.77,20,0,25,1,1
2007,4,APAC,1560,Financial Services,10.88,1.77,20,0,3,1,1
2007,4,APAC,6705,Financial Services,10.88,1.75,20,0,3,1,1
2007,4,APAC,20,Cloud & IT Services,10.88,1.76,20,0,32,1,1
2007,4,APAC,5604,Network,10.87,1.74,20,0,5,1,1
2007,4,APAC,8166,Cloud & IT Services,10.87,1.73,20,0,1,1,1
2007,4,APAC,10832,Cloud & IT Services,10.87,1.74,20,0,1,1,1
2007,4,APAC,7650,Enterprise,10.87,1.74,20,0,1,1,1
2007,4,APAC,6938,Network,10.87,1.73,20,0,5,1,1
2007,4,APAC,10,Cloud & IT Services,10.87,1.74,20,0,9,1,1
2007,4,APAC,7170,Cloud & IT Services,10.87,1.74,20,0,1,1,1
2007,4,APAC,7909,Cloud & IT Services,10.87,1.74,20,0,1,1,1
2007,4,APAC,10512,Network,10.87,1.73,20,0,1,1,1
2007,4,APAC,10839,Network,10.87,1.73,20,0,1,1,1
2007,4,APAC,5606,Network,10.87,1.73,20,0,2,1,1
2007,4,APAC,58,Content & Digital Media,10.87,1.74,20,0,1,1,1
2007,4,APAC,10196,Network,10.87,1.73,20,0,1,1,1
2007,4,APAC,978,Financial Services,10.87,1.73,20,0,1,1,1
2007,4,APAC,7177,Financial Services,10.87,1.73,20,0,1,1,1
2007,4,APAC,3739,Network,10.87,1.74,20,0,8,1,1
2007,4,APAC,10846,Network,10.87,1.73,20,0,1,1,1
2007,4,APAC,61,Network,10.87,1.73,20,0,2,1,1
2007,4,EMEA,8717,Financial Services,100,100,100,2,0,1,1
2007,4,EMEA,8718,Financial Services,84.82,69.64,100,0,2,1,1
2007,5,AMER,34,Network,98.22,100,96.43,655,195,11,6
2007,5,AMER,35,Network,68.05,36.1,100,495,71,14,6
2007,5,AMER,36,Network,66.34,35.06,97.62,284,96,12,6
2007,5,AMER,41,Network,57.78,17.94,97.62,163,53,12,6
2007,5,AMER,38,Network,56.14,17.04,95.23,126,120,10,6
2007,5,AMER,42,Network,50.78,9.9,91.66,56,67,7,6
2007,5,AMER,37,Network,50.01,5.98,94.04,41,57,9,6
2007,5,AMER,40,Cloud & IT Services,49.26,5.67,92.85,36,84,8,6
2007,5,AMER,39,Network,48.84,4.83,92.85,64,29,8,6
2007,5,AMER,1,Network,46.95,2.24,91.66,15,33,7,6
2007,5,AMER,46,Network,40.26,5.12,75.39,31,27,5,5
2007,5,AMER,58,Content & Digital Media,39.73,2.89,76.58,12,49,6,5
2007,5,AMER,52,Network,39.23,1.89,76.58,13,29,6,5
2007,5,AMER,64,Network,38.02,0.65,75.39,1,13,5,5
2007,5,AMER,2509,Cloud & IT Services,37.95,0.5,75.39,0,17,5,5
2007,5,AMER,49,Cloud & IT Services,33.46,4.24,62.69,1,126,6,4
2007,5,AMER,66,Network,33.09,3.5,62.69,21,24,6,4
2007,5,AMER,51,Network,32.84,4.18,61.5,18,41,5,4
2007,5,AMER,47,Network,32.32,3.14,61.5,23,43,5,4
2007,5,AMER,43,Network,31.56,1.62,61.5,4,48,5,4
2007,5,AMER,65,Content & Digital Media,31.39,1.27,61.5,1,18,5,4
2007,5,AMER,70,Network,30.84,1.37,60.31,5,12,4,4
2007,5,AMER,4534,Network,30.66,1,60.31,3,5,4,4
2007,5,AMER,790,Network,30.63,0.95,60.31,3,7,4,4
2007,5,AMER,794,Network,30.57,0.83,60.31,7,2,4,4
2007,5,AMER,289,Network,30.46,0.61,60.31,0,14,4,4
2007,5,AMER,75,Network,25.58,5.94,45.23,21,47,3,3
2007,5,AMER,4344,Network,24.14,3.06,45.23,6,12,3,3
2007,5,AMER,45,Content & Digital Media,23.74,2.26,45.23,10,34,3,3
2007,5,AMER,1015,Content & Digital Media,23.37,1.51,45.23,4,13,3,3
2007,5,AMER,48,Cloud & IT Services,23.35,1.47,45.23,4,23,3,3
2007,5,AMER,1639,Enterprise,22.96,0.7,45.23,0,9,3,3
2007,5,AMER,57,Network,22.95,0.67,45.23,0,19,3,3
2007,5,AMER,9095,Content & Digital Media,22.87,0.51,45.23,0,3,3,3
2007,5,AMER,2496,Cloud & IT Services,22.85,0.47,45.23,0,10,3,3
2007,5,AMER,5944,Enterprise,22.85,0.47,45.23,0,4,3,3
